Date,#whiplash,#birdman,#boyhood,#americansniper,#selma
2015-02-22 18:05:50,8,35,38,13,8
2015-02-22 18:05:55,8,36,38,13,9
2015-02-22 18:06:00,8,37,37,12,9
2015-02-22 18:06:05,8,36,37,12,9
2015-02-22 18:06:10,8,36,37,12,9
2015-02-22 18:06:15,8,36,37,12,9
2015-02-22 18:06:20,8,38,38,12,10
2015-02-22 18:06:25,7,37,38,12,10
2015-02-22 18:06:30,7,37,39,12,10
2015-02-22 18:06:35,7,37,39,12,10
2015-02-22 18:06:40,7,37,39,12,10
2015-02-22 18:06:45,7,37,39,12,10
2015-02-22 18:06:50,7,37,39,12,10
2015-02-22 18:06:55,7,37,40,12,10
2015-02-22 18:07:00,7,37,40,12,10
2015-02-22 18:07:05,7,38,41,12,10
2015-02-22 18:07:10,7,36,41,12,10
2015-02-22 18:07:15,7,35,40,12,10
2015-02-22 18:07:20,7,35,40,12,10
2015-02-22 18:07:25,7,35,38,11,10
2015-02-22 18:07:30,7,36,38,11,10
2015-02-22 18:07:35,7,36,38,11,10
2015-02-22 18:07:40,7,36,38,11,10
2015-02-22 18:07:45,7,37,38,12,10
2015-02-22 18:07:50,7,37,38,12,10
2015-02-22 18:07:55,7,37,38,13,10
2015-02-22 18:08:00,6,37,37,12,10
2015-02-22 18:08:05,7,37,35,13,10
2015-02-22 18:08:10,7,37,35,13,10
2015-02-22 18:08:15,7,38,35,13,10
2015-02-22 18:08:20,7,38,35,13,10
2015-02-22 18:08:25,7,38,36,13,10
2015-02-22 18:08:30,7,38,37,13,10
2015-02-22 18:08:35,7,37,37,13,10
2015-02-22 18:08:40,7,38,38,13,10
2015-02-22 18:08:45,7,38,38,13,10
2015-02-22 18:08:50,7,38,38,13,10
2015-02-22 18:08:55,7,37,38,13,10
2015-02-22 18:09:00,7,37,39,13,10
2015-02-22 18:09:05,7,36,39,13,10
2015-02-22 18:09:10,7,36,38,12,11
2015-02-22 18:09:15,8,37,38,13,11
2015-02-22 18:09:20,8,38,39,13,11
2015-02-22 18:09:25,10,39,39,14,11
2015-02-22 18:09:30,10,40,39,14,11
2015-02-22 18:09:35,10,40,39,14,11
2015-02-22 18:09:40,10,41,39,15,11
2015-02-22 18:09:45,10,41,39,15,11
2015-02-22 18:09:50,10,41,39,15,11
2015-02-22 18:09:55,10,42,39,15,11
2015-02-22 18:10:00,10,42,39,15,10
2015-02-22 18:10:05,10,42,39,15,10
2015-02-22 18:10:10,10,42,39,15,10
2015-02-22 18:10:15,10,41,40,15,10
2015-02-22 18:10:20,10,40,40,15,10
2015-02-22 18:10:25,10,40,40,14,10
2015-02-22 18:10:30,10,40,40,14,10
2015-02-22 18:10:35,10,40,40,14,10
2015-02-22 18:10:40,10,40,40,14,10
2015-02-22 18:10:45,10,37,40,14,9
2015-02-22 18:10:50,10,37,40,14,9
2015-02-22 18:10:55,10,36,39,14,9
2015-02-22 18:11:00,10,36,39,14,9
2015-02-22 18:11:05,10,37,40,14,9
2015-02-22 18:11:10,10,36,39,14,8
2015-02-22 18:11:15,10,37,40,14,8
2015-02-22 18:11:20,10,37,40,13,8
2015-02-22 18:11:25,10,37,40,13,8
2015-02-22 18:11:30,10,37,40,13,8
2015-02-22 18:11:35,10,37,40,13,8
2015-02-22 18:11:40,11,36,40,13,8
2015-02-22 18:11:45,11,35,39,13,7
2015-02-22 18:11:50,11,35,38,14,6
2015-02-22 18:11:55,10,34,37,14,5
2015-02-22 18:12:00,9,34,37,14,5
2015-02-22 18:12:05,9,32,36,14,5
2015-02-22 18:12:10,9,31,35,13,5
2015-02-22 18:12:15,9,31,35,13,5
2015-02-22 18:12:20,10,31,35,13,5
2015-02-22 18:12:25,10,31,35,14,5
2015-02-22 18:12:30,10,31,34,14,5
2015-02-22 18:12:35,10,32,31,14,5
2015-02-22 18:12:40,9,32,30,14,5
2015-02-22 18:12:45,9,32,30,14,6
2015-02-22 18:12:50,9,32,29,14,7
2015-02-22 18:12:55,9,32,29,14,7
2015-02-22 18:13:00,9,32,28,14,7
2015-02-22 18:13:05,10,32,28,14,7
2015-02-22 18:13:10,10,32,27,13,7
2015-02-22 18:13:15,10,32,26,12,7
2015-02-22 18:13:20,9,31,24,12,7
2015-02-22 18:13:25,9,31,25,12,7
2015-02-22 18:13:30,9,31,25,12,7
2015-02-22 18:13:35,9,31,26,12,7
2015-02-22 18:13:40,9,31,26,12,7
2015-02-22 18:13:45,9,31,26,12,7
2015-02-22 18:13:50,9,31,26,12,7
2015-02-22 18:13:55,9,31,26,12,7
2015-02-22 18:14:00,9,31,27,12,7
2015-02-22 18:14:05,9,30,28,12,7
2015-02-22 18:14:10,8,31,29,12,6
2015-02-22 18:14:15,9,32,30,12,6
2015-02-22 18:14:20,9,32,30,12,6
2015-02-22 18:14:25,9,31,31,12,6
2015-02-22 18:14:30,9,32,31,12,6
2015-02-22 18:14:35,9,32,32,12,6
2015-02-22 18:14:40,9,32,32,12,6
2015-02-22 18:14:45,9,32,31,11,6
2015-02-22 18:14:50,9,33,33,11,6
2015-02-22 18:14:55,8,32,32,11,6
2015-02-22 18:15:00,8,33,32,11,6
2015-02-22 18:15:05,8,33,32,11,6
2015-02-22 18:15:10,8,34,32,11,6
2015-02-22 18:15:15,8,33,32,11,6
2015-02-22 18:15:20,9,34,33,11,6
2015-02-22 18:15:25,9,32,32,11,5
2015-02-22 18:15:30,9,32,33,11,5
2015-02-22 18:15:35,9,32,33,11,5
2015-02-22 18:15:40,9,32,33,11,5
2015-02-22 18:15:45,9,33,33,10,5
2015-02-22 18:15:50,9,31,31,10,5
2015-02-22 18:15:55,9,30,30,10,4
2015-02-22 18:16:00,9,30,30,10,4
2015-02-22 18:16:05,9,31,29,10,4
2015-02-22 18:16:10,9,31,29,10,4
2015-02-22 18:16:15,9,32,29,10,4
2015-02-22 18:16:20,10,31,28,10,3
2015-02-22 18:16:25,10,31,28,10,3
2015-02-22 18:16:30,10,31,27,10,3
2015-02-22 18:16:35,10,31,27,10,3
2015-02-22 18:16:40,10,32,27,10,3
2015-02-22 18:16:45,10,32,27,10,3
2015-02-22 18:16:50,10,34,27,10,3
2015-02-22 18:16:55,10,34,26,10,3
2015-02-22 18:17:00,10,34,26,10,3
2015-02-22 18:17:05,10,33,25,10,3
2015-02-22 18:17:10,10,33,25,10,3
2015-02-22 18:17:15,10,33,24,10,3
2015-02-22 18:17:20,10,33,25,10,3
2015-02-22 18:17:25,10,33,26,10,3
2015-02-22 18:17:30,10,32,26,10,3
2015-02-22 18:17:35,10,32,26,10,3
2015-02-22 18:17:40,10,32,26,10,3
2015-02-22 18:17:45,10,31,26,9,3
2015-02-22 18:17:50,10,31,26,9,3
2015-02-22 18:17:55,10,31,26,8,3
2015-02-22 18:18:00,10,31,26,8,3
2015-02-22 18:18:05,9,30,26,7,3
2015-02-22 18:18:10,9,30,26,7,3
2015-02-22 18:18:15,9,29,26,7,3
2015-02-22 18:18:20,9,29,26,7,3
2015-02-22 18:18:25,9,29,25,7,3
2015-02-22 18:18:30,9,29,24,7,3
2015-02-22 18:18:35,9,30,24,7,3
2015-02-22 18:18:40,9,29,24,7,3
2015-02-22 18:18:45,9,30,24,7,3
2015-02-22 18:18:50,9,29,24,8,3
2015-02-22 18:18:55,9,30,24,9,3
2015-02-22 18:19:00,9,30,23,9,3
2015-02-22 18:19:05,9,30,24,9,3
2015-02-22 18:19:10,9,31,25,9,2
2015-02-22 18:19:15,8,30,25,8,2
2015-02-22 18:19:20,8,29,24,8,2
2015-02-22 18:19:25,6,28,24,7,2
2015-02-22 18:19:30,6,27,25,7,2
2015-02-22 18:19:35,6,27,25,7,2
2015-02-22 18:19:40,6,26,25,6,2
2015-02-22 18:19:45,6,27,25,6,2
2015-02-22 18:19:50,6,27,25,6,2
2015-02-22 18:19:55,6,27,25,7,2
2015-02-22 18:20:00,6,27,25,7,2
2015-02-22 18:20:05,6,29,24,7,2
2015-02-22 18:20:10,6,29,24,7,2
2015-02-22 18:20:15,6,29,23,7,2
2015-02-22 18:20:20,6,30,23,7,2
2015-02-22 18:20:25,6,30,23,7,2
2015-02-22 18:20:30,6,30,23,7,2
2015-02-22 18:20:35,6,30,23,7,2
2015-02-22 18:20:40,6,30,23,7,2
2015-02-22 18:20:45,6,30,22,7,2
2015-02-22 18:20:50,6,31,23,7,2
2015-02-22 18:20:55,6,31,23,7,2
2015-02-22 18:21:00,6,31,23,7,2
2015-02-22 18:21:05,6,30,22,7,2
2015-02-22 18:21:10,6,31,22,7,2
2015-02-22 18:21:15,6,29,22,6,2
2015-02-22 18:21:20,6,29,22,6,2
2015-02-22 18:21:25,6,29,22,6,2
2015-02-22 18:21:30,7,29,22,6,2
2015-02-22 18:21:35,7,29,22,6,2
2015-02-22 18:21:40,6,29,22,6,2
2015-02-22 18:21:45,6,29,22,6,2
2015-02-22 18:21:50,6,29,22,5,2
2015-02-22 18:21:55,6,29,22,5,2
2015-02-22 18:22:00,6,29,22,5,2
2015-02-22 18:22:05,6,29,22,5,2
2015-02-22 18:22:10,6,30,22,6,2
2015-02-22 18:22:15,6,31,23,6,2
2015-02-22 18:22:20,5,30,23,6,2
2015-02-22 18:22:25,5,30,23,5,2
2015-02-22 18:22:30,5,29,23,6,2
2015-02-22 18:22:35,5,29,23,6,3
2015-02-22 18:22:40,5,29,23,6,3
2015-02-22 18:22:45,5,31,24,7,2
2015-02-22 18:22:50,5,31,24,7,1
2015-02-22 18:22:55,5,31,24,8,1
2015-02-22 18:23:00,5,31,24,8,1
2015-02-22 18:23:05,4,31,24,8,1
2015-02-22 18:23:10,4,31,24,8,1
2015-02-22 18:23:15,4,31,24,8,1
2015-02-22 18:23:20,4,33,24,9,1
2015-02-22 18:23:25,4,33,23,9,1
2015-02-22 18:23:30,4,33,23,9,1
2015-02-22 18:23:35,4,33,22,9,1
2015-02-22 18:23:40,4,34,24,9,1
2015-02-22 18:23:45,4,34,24,9,1
2015-02-22 18:23:50,4,34,24,9,1
2015-02-22 18:23:55,4,35,24,9,1
2015-02-22 18:24:00,4,35,23,9,1
2015-02-22 18:24:05,5,36,23,9,2
2015-02-22 18:24:10,5,35,22,9,2
2015-02-22 18:24:15,4,34,21,9,2
2015-02-22 18:24:20,4,34,21,9,2
2015-02-22 18:24:25,4,35,21,9,2
2015-02-22 18:24:30,4,34,21,9,2
2015-02-22 18:24:35,4,35,20,9,2
2015-02-22 18:24:40,4,35,20,8,2
2015-02-22 18:24:45,4,36,20,8,2
2015-02-22 18:24:50,4,35,18,8,2
2015-02-22 18:24:55,4,35,18,8,2
2015-02-22 18:25:00,4,34,18,8,2
2015-02-22 18:25:05,4,34,18,8,2
2015-02-22 18:25:10,4,33,20,8,2
2015-02-22 18:25:15,4,35,22,8,2
2015-02-22 18:25:20,4,35,21,9,2
2015-02-22 18:25:25,5,35,23,10,2
2015-02-22 18:25:30,5,35,22,10,2
2015-02-22 18:25:35,5,37,22,10,2
2015-02-22 18:25:40,5,37,22,10,2
2015-02-22 18:25:45,5,36,22,10,2
2015-02-22 18:25:50,5,37,22,10,2
2015-02-22 18:25:55,5,38,22,10,2
2015-02-22 18:26:00,5,37,22,10,2
2015-02-22 18:26:05,5,36,22,10,2
2015-02-22 18:26:10,5,36,22,10,2
2015-02-22 18:26:15,5,36,22,10,2
2015-02-22 18:26:20,4,36,22,10,2
2015-02-22 18:26:25,4,36,22,10,2
2015-02-22 18:26:30,4,36,22,10,2
2015-02-22 18:26:35,4,36,22,10,2
2015-02-22 18:26:40,4,35,22,10,2
2015-02-22 18:26:45,5,35,22,10,2
2015-02-22 18:26:50,5,33,22,10,2
2015-02-22 18:26:55,5,34,22,10,2
2015-02-22 18:27:00,5,35,22,10,2
2015-02-22 18:27:05,5,36,23,10,2
2015-02-22 18:27:10,5,36,23,10,2
2015-02-22 18:27:15,5,36,23,10,2
2015-02-22 18:27:20,6,37,22,10,2
2015-02-22 18:27:25,6,37,21,10,2
2015-02-22 18:27:30,6,38,22,10,2
2015-02-22 18:27:35,6,38,21,10,3
2015-02-22 18:27:40,6,38,21,10,3
2015-02-22 18:27:45,6,39,22,10,3
2015-02-22 18:27:50,6,39,22,10,3
2015-02-22 18:27:55,6,39,22,10,3
2015-02-22 18:28:00,7,39,22,10,3
2015-02-22 18:28:05,8,40,24,10,3
2015-02-22 18:28:10,8,40,24,10,3
2015-02-22 18:28:15,8,41,25,10,3
2015-02-22 18:28:20,9,41,25,12,3
2015-02-22 18:28:25,9,41,25,12,3
2015-02-22 18:28:30,9,41,25,12,3
2015-02-22 18:28:35,9,40,25,12,3
2015-02-22 18:28:40,9,40,24,12,3
2015-02-22 18:28:45,9,40,24,12,3
2015-02-22 18:28:50,9,41,24,11,3
2015-02-22 18:28:55,9,41,23,10,3
2015-02-22 18:29:00,9,42,23,10,3
2015-02-22 18:29:05,9,42,22,10,3
2015-02-22 18:29:10,9,43,23,10,3
2015-02-22 18:29:15,9,44,23,10,3
2015-02-22 18:29:20,9,44,23,10,3
2015-02-22 18:29:25,9,44,23,10,3
2015-02-22 18:29:30,9,44,22,10,3
2015-02-22 18:29:35,9,44,22,10,3
2015-02-22 18:29:40,9,44,22,10,3
2015-02-22 18:29:45,9,43,22,10,4
2015-02-22 18:29:50,9,43,23,11,4
2015-02-22 18:29:55,9,42,23,10,4
2015-02-22 18:30:00,9,42,23,10,4
2015-02-22 18:30:05,9,41,24,10,4
2015-02-22 18:30:10,9,42,25,10,4
2015-02-22 18:30:15,10,43,25,11,4
2015-02-22 18:30:20,10,42,25,13,5
2015-02-22 18:30:25,10,42,25,13,5
2015-02-22 18:30:30,11,42,26,13,5
2015-02-22 18:30:35,11,42,26,14,5
2015-02-22 18:30:40,11,42,27,14,5
2015-02-22 18:30:45,11,42,27,14,5
2015-02-22 18:30:50,11,41,26,14,5
2015-02-22 18:30:55,11,41,26,14,5
2015-02-22 18:31:00,11,41,26,14,5
2015-02-22 18:31:05,11,41,27,14,5
2015-02-22 18:31:10,11,41,27,14,5
2015-02-22 18:31:15,11,42,26,14,5
2015-02-22 18:31:20,11,42,26,14,5
2015-02-22 18:31:25,11,42,27,14,5
2015-02-22 18:31:30,10,42,27,14,5
2015-02-22 18:31:35,10,42,28,14,5
2015-02-22 18:31:40,11,43,29,15,6
2015-02-22 18:31:45,11,43,29,15,6
2015-02-22 18:31:50,11,43,29,15,6
2015-02-22 18:31:55,11,43,29,15,6
2015-02-22 18:32:00,11,43,29,15,6
2015-02-22 18:32:05,11,43,30,15,6
2015-02-22 18:32:10,11,42,31,15,6
2015-02-22 18:32:15,11,41,30,15,6
2015-02-22 18:32:20,11,41,30,16,7
2015-02-22 18:32:25,12,41,30,16,7
2015-02-22 18:32:30,13,41,30,15,7
2015-02-22 18:32:35,13,40,30,15,6
2015-02-22 18:32:40,14,41,31,15,6
2015-02-22 18:32:45,14,39,30,14,6
2015-02-22 18:32:50,14,40,30,14,6
2015-02-22 18:32:55,14,40,30,13,6
2015-02-22 18:33:00,14,40,30,13,6
2015-02-22 18:33:05,14,41,31,14,6
2015-02-22 18:33:10,14,41,31,14,6
2015-02-22 18:33:15,14,41,31,14,6
2015-02-22 18:33:20,14,39,31,13,6
2015-02-22 18:33:25,15,39,33,14,6
2015-02-22 18:33:30,15,39,33,14,6
2015-02-22 18:33:35,15,39,33,14,6
2015-02-22 18:33:40,15,38,31,14,6
2015-02-22 18:33:45,15,38,31,14,6
2015-02-22 18:33:50,15,39,31,14,6
2015-02-22 18:33:55,15,39,31,14,6
2015-02-22 18:34:00,15,40,31,14,6
2015-02-22 18:34:05,14,39,30,14,5
2015-02-22 18:34:10,14,39,30,14,5
2015-02-22 18:34:15,14,39,30,14,5
2015-02-22 18:34:20,14,39,30,15,5
2015-02-22 18:34:25,15,38,29,16,5
2015-02-22 18:34:30,15,39,29,16,5
2015-02-22 18:34:35,15,38,29,16,5
2015-02-22 18:34:40,15,39,30,16,5
2015-02-22 18:34:45,15,38,30,16,5
2015-02-22 18:34:50,15,38,30,16,5
2015-02-22 18:34:55,15,38,30,16,5
2015-02-22 18:35:00,15,39,30,16,5
2015-02-22 18:35:05,15,39,30,16,5
2015-02-22 18:35:10,16,39,28,16,5
2015-02-22 18:35:15,16,37,26,17,5
2015-02-22 18:35:20,15,37,26,16,5
2015-02-22 18:35:25,14,37,24,15,5
2015-02-22 18:35:30,14,38,25,15,5
2015-02-22 18:35:35,15,36,26,15,5
2015-02-22 18:35:40,15,36,26,15,5
2015-02-22 18:35:45,15,36,26,15,5
2015-02-22 18:35:50,15,35,26,15,5
2015-02-22 18:35:55,15,34,26,16,5
2015-02-22 18:36:00,15,34,27,16,5
2015-02-22 18:36:05,15,34,27,16,5
2015-02-22 18:36:10,16,34,27,16,5
2015-02-22 18:36:15,16,33,27,16,5
2015-02-22 18:36:20,16,32,28,16,5
2015-02-22 18:36:25,16,32,28,16,5
2015-02-22 18:36:30,16,32,28,16,5
2015-02-22 18:36:35,16,32,28,16,5
2015-02-22 18:36:40,16,32,28,16,5
2015-02-22 18:36:45,15,33,28,16,5
2015-02-22 18:36:50,15,33,28,16,5
2015-02-22 18:36:55,15,32,28,16,5
2015-02-22 18:37:00,15,31,28,16,5
2015-02-22 18:37:05,15,30,27,16,5
2015-02-22 18:37:10,15,33,29,16,5
2015-02-22 18:37:15,15,33,29,16,5
2015-02-22 18:37:20,14,32,29,16,5
2015-02-22 18:37:25,14,32,30,16,5
2015-02-22 18:37:30,14,31,29,16,5
2015-02-22 18:37:35,14,31,29,16,4
2015-02-22 18:37:40,14,32,29,16,4
2015-02-22 18:37:45,14,31,28,16,4
2015-02-22 18:37:50,14,31,28,16,4
2015-02-22 18:37:55,14,31,28,16,4
2015-02-22 18:38:00,13,31,28,16,4
2015-02-22 18:38:05,12,30,26,16,4
2015-02-22 18:38:10,12,30,26,16,4
2015-02-22 18:38:15,12,29,25,17,4
2015-02-22 18:38:20,11,29,25,15,5
2015-02-22 18:38:25,11,29,25,15,5
2015-02-22 18:38:30,11,29,25,15,5
2015-02-22 18:38:35,11,29,25,15,5
2015-02-22 18:38:40,11,30,27,16,5
2015-02-22 18:38:45,11,29,27,16,5
2015-02-22 18:38:50,11,29,28,16,5
2015-02-22 18:38:55,11,28,28,16,5
2015-02-22 18:39:00,11,27,28,16,5
2015-02-22 18:39:05,11,27,28,16,5
2015-02-22 18:39:10,11,25,26,16,5
2015-02-22 18:39:15,11,25,26,16,6
2015-02-22 18:39:20,11,25,26,16,6
2015-02-22 18:39:25,11,25,26,16,6
2015-02-22 18:39:30,11,25,26,16,7
2015-02-22 18:39:35,11,25,26,16,7
2015-02-22 18:39:40,11,26,29,17,7
2015-02-22 18:39:45,11,26,29,17,6
2015-02-22 18:39:50,11,27,29,16,6
2015-02-22 18:39:55,11,27,30,17,6
2015-02-22 18:40:00,11,27,30,17,7
2015-02-22 18:40:05,11,26,29,17,7
2015-02-22 18:40:10,11,26,28,17,7
2015-02-22 18:40:15,10,25,28,16,7
2015-02-22 18:40:20,10,25,28,14,6
2015-02-22 18:40:25,10,25,28,14,6
2015-02-22 18:40:30,9,25,27,14,6
2015-02-22 18:40:35,9,25,27,13,6
2015-02-22 18:40:40,10,25,26,13,6
2015-02-22 18:40:45,10,25,26,13,6
2015-02-22 18:40:50,10,25,26,13,6
2015-02-22 18:40:55,10,25,26,13,7
2015-02-22 18:41:00,10,25,26,13,7
2015-02-22 18:41:05,10,25,25,13,7
2015-02-22 18:41:10,10,24,25,13,7
2015-02-22 18:41:15,10,23,25,13,7
2015-02-22 18:41:20,10,23,25,13,7
2015-02-22 18:41:25,10,23,26,13,8
2015-02-22 18:41:30,10,23,27,13,8
2015-02-22 18:41:35,10,23,26,13,8
2015-02-22 18:41:40,9,22,25,12,8
2015-02-22 18:41:45,9,22,26,13,8
2015-02-22 18:41:50,9,23,26,13,8
2015-02-22 18:41:55,9,23,26,13,8
2015-02-22 18:42:00,9,23,26,13,8
2015-02-22 18:42:05,9,23,25,13,8
2015-02-22 18:42:10,9,23,24,12,8
2015-02-22 18:42:15,9,23,24,12,8
2015-02-22 18:42:20,9,23,25,11,8
2015-02-22 18:42:25,8,23,26,11,8
2015-02-22 18:42:30,7,23,26,11,8
2015-02-22 18:42:35,7,23,26,11,8
2015-02-22 18:42:40,6,22,25,11,8
2015-02-22 18:42:45,6,22,25,11,8
2015-02-22 18:42:50,6,21,25,11,8
2015-02-22 18:42:55,6,21,25,12,8
2015-02-22 18:43:00,6,21,26,12,8
2015-02-22 18:43:05,6,20,26,11,8
2015-02-22 18:43:10,6,20,26,11,8
2015-02-22 18:43:15,6,20,26,11,8
2015-02-22 18:43:20,6,20,26,11,8
2015-02-22 18:43:25,5,20,24,10,8
2015-02-22 18:43:30,5,20,24,10,8
2015-02-22 18:43:35,5,20,24,10,8
2015-02-22 18:43:40,5,20,24,10,8
2015-02-22 18:43:45,5,20,24,10,8
2015-02-22 18:43:50,5,19,24,10,8
2015-02-22 18:43:55,6,18,24,10,8
2015-02-22 18:44:00,6,17,24,11,8
2015-02-22 18:44:05,6,17,25,11,8
2015-02-22 18:44:10,6,17,25,11,8
2015-02-22 18:44:15,6,17,25,11,8
2015-02-22 18:44:20,6,18,25,10,8
2015-02-22 18:44:25,5,18,25,9,8
2015-02-22 18:44:30,6,17,25,9,8
2015-02-22 18:44:35,6,17,25,10,8
2015-02-22 18:44:40,6,16,24,10,8
2015-02-22 18:44:45,6,16,25,10,8
2015-02-22 18:44:50,6,16,25,10,8
2015-02-22 18:44:55,7,16,25,10,8
2015-02-22 18:45:00,7,16,26,10,8
2015-02-22 18:45:05,7,16,26,11,8
2015-02-22 18:45:10,6,16,26,11,8
2015-02-22 18:45:15,6,17,26,11,8
2015-02-22 18:45:20,6,16,26,11,8
2015-02-22 18:45:25,6,16,26,11,8
2015-02-22 18:45:30,7,16,26,11,8
2015-02-22 18:45:35,6,16,25,11,8
2015-02-22 18:45:40,6,16,25,11,8
2015-02-22 18:45:45,6,16,25,11,8
2015-02-22 18:45:50,6,16,25,11,8
2015-02-22 18:45:55,6,17,25,10,8
2015-02-22 18:46:00,6,17,24,10,8
2015-02-22 18:46:05,6,17,25,10,8
2015-02-22 18:46:10,5,18,26,10,8
2015-02-22 18:46:15,5,19,26,10,8
2015-02-22 18:46:20,5,19,25,11,8
2015-02-22 18:46:25,5,19,25,11,8
2015-02-22 18:46:30,5,19,25,11,8
2015-02-22 18:46:35,5,19,26,11,8
2015-02-22 18:46:40,5,19,26,11,8
2015-02-22 18:46:45,5,18,26,11,8
2015-02-22 18:46:50,5,18,26,11,8
2015-02-22 18:46:55,5,18,26,11,8
2015-02-22 18:47:00,5,18,26,12,8
2015-02-22 18:47:05,5,18,26,12,8
2015-02-22 18:47:10,5,15,24,12,8
2015-02-22 18:47:15,5,15,24,12,8
2015-02-22 18:47:20,5,15,24,12,8
2015-02-22 18:47:25,5,15,23,12,8
2015-02-22 18:47:30,5,15,23,13,8
2015-02-22 18:47:35,5,15,23,13,8
2015-02-22 18:47:40,5,14,23,13,8
2015-02-22 18:47:45,5,15,24,13,8
2015-02-22 18:47:50,5,15,24,13,8
2015-02-22 18:47:55,5,15,25,13,8
2015-02-22 18:48:00,5,15,25,13,8
2015-02-22 18:48:05,5,15,25,13,8
2015-02-22 18:48:10,5,15,25,13,8
2015-02-22 18:48:15,5,15,26,13,8
2015-02-22 18:48:20,5,15,26,13,7
2015-02-22 18:48:25,5,16,26,13,7
2015-02-22 18:48:30,5,16,26,13,7
2015-02-22 18:48:35,5,16,26,13,7
2015-02-22 18:48:40,6,15,24,12,7
2015-02-22 18:48:45,6,16,24,12,7
2015-02-22 18:48:50,6,16,23,12,7
2015-02-22 18:48:55,6,16,23,12,7
2015-02-22 18:49:00,6,16,24,14,7
2015-02-22 18:49:05,6,16,24,14,7
2015-02-22 18:49:10,6,17,25,14,7
2015-02-22 18:49:15,6,17,26,14,6
2015-02-22 18:49:20,6,17,27,14,6
2015-02-22 18:49:25,6,17,27,14,6
2015-02-22 18:49:30,6,17,28,14,5
2015-02-22 18:49:35,6,17,28,14,5
2015-02-22 18:49:40,6,16,26,13,5
2015-02-22 18:49:45,6,16,26,13,5
2015-02-22 18:49:50,6,15,25,13,5
2015-02-22 18:49:55,6,15,24,12,5
2015-02-22 18:50:00,6,15,24,12,4
2015-02-22 18:50:05,6,15,24,12,5
2015-02-22 18:50:10,7,14,24,12,5
2015-02-22 18:50:15,7,15,24,12,5
2015-02-22 18:50:20,7,15,24,12,5
2015-02-22 18:50:25,7,15,24,12,5
2015-02-22 18:50:30,7,15,25,12,5
2015-02-22 18:50:35,7,15,25,12,5
2015-02-22 18:50:40,6,15,25,12,5
2015-02-22 18:50:45,6,15,26,12,5
2015-02-22 18:50:50,6,15,26,12,5
2015-02-22 18:50:55,6,15,26,12,4
2015-02-22 18:51:00,6,17,26,12,4
2015-02-22 18:51:05,7,17,26,12,4
2015-02-22 18:51:10,7,17,28,12,5
2015-02-22 18:51:15,7,17,28,13,6
2015-02-22 18:51:20,7,17,28,13,6
2015-02-22 18:51:25,7,18,26,13,5
2015-02-22 18:51:30,7,18,25,13,5
2015-02-22 18:51:35,7,18,25,13,6
2015-02-22 18:51:40,7,18,25,13,5
2015-02-22 18:51:45,7,18,24,12,5
2015-02-22 18:51:50,7,17,24,12,5
2015-02-22 18:51:55,7,18,24,12,5
2015-02-22 18:52:00,7,18,24,13,5
2015-02-22 18:52:05,7,18,24,14,5
2015-02-22 18:52:10,7,18,24,15,5
2015-02-22 18:52:15,7,18,24,15,5
2015-02-22 18:52:20,7,18,23,16,4
2015-02-22 18:52:25,7,18,22,16,4
2015-02-22 18:52:30,7,20,22,16,4
2015-02-22 18:52:35,7,21,23,16,4
2015-02-22 18:52:40,7,21,23,16,4
2015-02-22 18:52:45,7,21,23,16,4
2015-02-22 18:52:50,8,21,23,16,4
2015-02-22 18:52:55,8,21,23,15,4
2015-02-22 18:53:00,8,21,22,16,4
2015-02-22 18:53:05,8,21,21,16,4
2015-02-22 18:53:10,8,22,21,16,4
2015-02-22 18:53:15,8,22,21,16,4
2015-02-22 18:53:20,8,22,21,16,4
2015-02-22 18:53:25,8,23,21,16,4
2015-02-22 18:53:30,8,23,21,16,4
2015-02-22 18:53:35,8,23,21,17,5
2015-02-22 18:53:40,8,23,21,17,5
2015-02-22 18:53:45,8,24,21,17,5
2015-02-22 18:53:50,8,25,21,17,5
2015-02-22 18:53:55,7,25,21,17,5
2015-02-22 18:54:00,7,26,21,16,5
2015-02-22 18:54:05,7,27,20,16,5
2015-02-22 18:54:10,7,27,20,16,5
2015-02-22 18:54:15,7,27,20,16,5
2015-02-22 18:54:20,7,26,20,16,5
2015-02-22 18:54:25,7,27,21,16,5
2015-02-22 18:54:30,6,28,21,16,5
2015-02-22 18:54:35,6,28,21,15,5
2015-02-22 18:54:40,6,28,21,15,5
2015-02-22 18:54:45,6,28,20,15,5
2015-02-22 18:54:50,6,28,20,15,5
2015-02-22 18:54:55,5,28,20,15,5
2015-02-22 18:55:00,6,27,19,15,5
2015-02-22 18:55:05,6,27,19,14,5
2015-02-22 18:55:10,7,27,19,14,5
2015-02-22 18:55:15,7,26,19,16,5
2015-02-22 18:55:20,7,26,19,16,5
2015-02-22 18:55:25,7,26,19,16,5
2015-02-22 18:55:30,6,26,18,16,5
2015-02-22 18:55:35,6,26,18,16,5
2015-02-22 18:55:40,6,26,18,16,5
2015-02-22 18:55:45,6,26,18,16,5
2015-02-22 18:55:50,6,26,18,16,5
2015-02-22 18:55:55,6,25,18,16,5
2015-02-22 18:56:00,6,25,18,16,5
2015-02-22 18:56:05,7,25,17,16,5
2015-02-22 18:56:10,7,24,16,16,5
2015-02-22 18:56:15,7,24,16,16,5
2015-02-22 18:56:20,9,25,17,15,5
